City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Samsun,TR,2022-11-12 20:58:44,41.25,36.3333,57.88,99,14,3.6
295,Celinac,BA,2022-11-12 20:58:45,44.7228,17.3278,43.47,91,28,1.1
296,Anloga,GH,2022-11-12 20:58:45,5.7947,0.8973,81.37,78,94,9.86
297,Castrillon,ES,2022-11-12 20:58:46,43.3979,-6.7922,54.01,80,9,4.97
298,Goldsboro,US,2022-11-12 20:58:46,35.3849,-77.9928,73.31,75,100,10.36
299,Chifeng,CN,2022-11-12 20:55:35,42.2683,118.9636,17.19,79,1,5.68
300,Bonavista,CA,2022-11-12 20:58:47,48.6499,-53.1147,33.75,99,100,29.42
301,Monchegorsk,RU,2022-11-12 20:58:47,67.9397,32.8739,33.58,96,100,16.82
302,Agadez,NE,2022-11-12 20:58:47,19.75,10.25,68.63,27,60,8.37
303,Beira,MZ,2022-11-12 20:58:48,-19.8436,34.8389,80.69,78,20,8.05
304,Frutal,BR,2022-11-12 20:58:48,-20.0247,-48.9406,87.93,34,78,5.08
305,Prestea,GH,2022-11-12 20:58:49,5.4327,-2.1428,74.62,95,96,2.86
306,Zhemtala,RU,2022-11-12 20:58:49,43.2841,43.6559,38.84,43,91,4.45
307,Ca Mau,VN,2022-11-12 20:58:49,9.1769,105.15,75.47,93,100,5.06
308,Sevierville,US,2022-11-12 20:58:50,35.8681,-83.5618,48.49,86,100,5.75
309,Karratha,AU,2022-11-12 20:58:50,-20.7377,116.8463,74.43,20,0,10.76
310,Stornoway,GB,2022-11-12 20:54:39,58.2093,-6.3865,55.36,89,100,17.27
311,Avarua,CK,2022-11-12 20:58:51,-21.2078,-159.775,75.25,64,75,11.5
312,Pemangkat,ID,2022-11-12 20:58:52,1.1667,108.9667,76.48,87,98,5.28
313,Manggar,ID,2022-11-12 20:58:52,-2.8833,108.2667,77.65,87,100,6.29
314,Vila,PT,2022-11-12 20:58:52,42.0304,-8.1588,50.88,88,93,4.09
315,Verkhnevilyuysk,RU,2022-11-12 20:58:53,63.4453,120.3167,10.29,81,96,13.09
316,Sudbury,CA,2022-11-12 20:58:53,46.49,-80.99,31.05,75,100,8.99
317,San Carlos De Bariloche,AR,2022-11-12 20:59:54,-41.1456,-71.3082,58.75,41,40,17.27
318,Kapit,MY,2022-11-12 20:59:54,2.0167,112.9333,71.64,99,96,0.72
319,Shimoda,JP,2022-11-12 20:59:55,34.6667,138.95,59.11,78,44,9.26
320,Avera,US,2022-11-12 20:59:55,33.194,-82.5271,74.71,65,73,13.47
321,Gazojak,TM,2022-11-12 20:59:55,41.1875,61.4036,40.32,38,100,2.39
322,Port Moresby,PG,2022-11-12 20:59:56,-9.4431,147.1797,78.22,89,40,9.22
323,Ilulissat,GL,2022-11-12 20:59:56,69.2167,-51.1,16.14,74,94,6.76
324,Beloha,MG,2022-11-12 20:58:44,-25.1667,45.05,72.18,78,86,19.71
325,Porto Novo,BJ,2022-11-12 20:59:57,6.4965,2.6036,82.22,88,94,6.82
326,Tezu,IN,2022-11-12 20:59:57,27.9167,96.1667,62.92,55,84,3.47
327,Corcoran,US,2022-11-12 20:59:58,36.098,-119.5604,61.27,34,0,4.16
328,Queanbeyan,AU,2022-11-12 20:59:58,-35.35,149.2333,61.48,94,75,2.3
329,Tessalit,ML,2022-11-12 20:59:58,20.1986,1.0114,75.87,18,39,9.4
330,Mocuba,MZ,2022-11-12 20:59:59,-16.8392,36.9856,73.6,89,18,3.04
331,Amapa,BR,2022-11-12 20:59:59,1.0,-52.0,79.65,73,88,1.86
332,Pritzwalk,DE,2022-11-12 21:00:00,53.1494,12.1741,40.59,90,80,5.3
333,Hami,CN,2022-11-12 21:00:00,42.8,93.45,32.05,54,9,3.47
334,Carutapera,BR,2022-11-12 21:00:01,-1.195,-46.02,79.45,76,88,6.82
335,Beyneu,KZ,2022-11-12 21:00:05,45.3167,55.2,39.78,63,14,12.17
336,Slave Lake,CA,2022-11-12 20:55:45,55.2834,-114.769,31.98,74,40,19.57
337,Haimen,CN,2022-11-12 21:00:07,23.1935,116.6142,70.84,91,0,4.14
338,Xam Nua,LA,2022-11-12 21:00:08,20.4197,104.0439,61.63,99,47,1.68
339,Lanigan,CA,2022-11-12 21:00:09,51.8501,-105.0344,12.83,84,100,9.31
340,Kautokeino,NO,2022-11-12 20:58:48,69.0125,23.0412,31.82,96,100,8.21
341,Acari,PE,2022-11-12 21:00:11,-15.4311,-74.6158,74.79,57,20,10.02
342,Cidreira,BR,2022-11-12 21:00:12,-30.1811,-50.2056,69.33,85,90,13.18
343,Sisimiut,GL,2022-11-12 21:00:13,66.9395,-53.6735,15.62,80,82,6.22
344,Luderitz,NA,2022-11-12 21:00:13,-26.6481,15.1594,59.05,86,0,9.57
345,Sola,VU,2022-11-12 21:00:14,-13.8833,167.55,78.76,82,100,4.18
346,Maniitsoq,GL,2022-11-12 21:00:15,65.4167,-52.9,26.92,60,100,1.52
347,Maunabo,PR,2022-11-12 21:00:15,18.0072,-65.8993,82.69,86,45,7.78
348,Boende,CD,2022-11-12 21:00:16,-0.2167,20.8667,70.05,98,71,2.44
349,Ndioum,SN,2022-11-12 21:00:16,16.5129,-14.6471,86.92,9,97,9.55
350,Valdosta,US,2022-11-12 20:57:11,30.8327,-83.2785,81.99,50,0,3.0
351,Mosjoen,NO,2022-11-12 21:00:17,65.836,13.1908,45.66,87,75,0.0
352,Caravelas,BR,2022-11-12 21:00:18,-17.7125,-39.2481,76.17,80,72,9.44
353,Ambon,ID,2022-11-12 21:00:01,-3.6954,128.1814,77.23,15,40,8.05
354,Daru,PG,2022-11-12 21:00:19,-9.0763,143.2092,80.46,82,99,9.55
355,Mahebourg,MU,2022-11-12 20:57:33,-20.4081,57.7,73.69,68,40,3.44
356,Fasa,IR,2022-11-12 21:00:20,28.9383,53.6482,65.3,43,100,1.81
357,Santiago Del Estero,AR,2022-11-12 21:00:21,-27.7951,-64.2615,88.05,41,98,12.55
358,Bria,CF,2022-11-12 21:00:23,6.5423,21.9863,70.27,60,1,2.15
359,Ambilobe,MG,2022-11-12 21:00:23,-13.2,49.05,75.02,81,77,1.43
360,Chanute,US,2022-11-12 21:00:24,37.6792,-95.4572,34.45,31,0,12.24
361,Alice Springs,AU,2022-11-12 20:56:23,-23.7,133.8833,69.35,64,1,8.05
362,Palu,ID,2022-11-12 21:00:24,-0.8917,119.8707,75.25,97,99,2.48
363,Pilar,BR,2022-11-12 21:00:25,-9.5972,-35.9567,76.93,90,24,4.99
364,Neyshabur,IR,2022-11-12 21:01:25,36.2133,58.7958,48.22,40,100,0.49
365,Chicama,PE,2022-11-12 21:01:26,-7.8447,-79.1469,70.23,65,38,9.35
366,Jalu,LY,2022-11-12 21:01:26,29.0331,21.5482,67.21,48,84,5.3
367,Saint George,US,2022-11-12 21:00:48,37.1041,-113.5841,59.25,24,0,14.97
368,Taltal,CL,2022-11-12 21:00:30,-25.4,-70.4833,63.9,64,78,5.84
369,Adrar,MR,2022-11-12 21:01:27,20.5022,-10.0711,75.2,12,12,9.78
370,Sambava,MG,2022-11-12 21:01:28,-14.2667,50.1667,72.21,90,43,8.46
371,Cabedelo,BR,2022-11-12 21:01:28,-6.9811,-34.8339,77.67,81,40,9.08
372,Seminole,US,2022-11-12 21:01:29,28.7086,-81.2081,84.42,63,0,11.5
373,Lewistown,US,2022-11-12 21:01:29,40.5992,-77.5714,58.15,90,100,0.0
374,Pevek,RU,2022-11-12 21:01:30,69.7008,170.3133,-0.92,97,100,5.44
375,Imeni Poliny Osipenko,RU,2022-11-12 21:01:30,52.4201,136.4853,9.82,97,28,1.52
376,Richards Bay,ZA,2022-11-12 20:56:39,-28.783,32.0377,75.09,89,100,16.26
377,Kobelyaky,UA,2022-11-12 20:57:13,49.1489,34.1965,46.67,80,4,14.38
378,Plon,DE,2022-11-12 21:01:31,54.1667,10.4167,50.92,89,83,6.51
379,Calamar,CO,2022-11-12 21:01:31,10.2511,-74.9146,81.72,84,99,6.96
380,Nantucket,US,2022-11-12 20:58:34,41.2835,-70.0995,67.14,85,51,22.12
381,Uvinza,TZ,2022-11-12 21:01:32,-5.1036,30.3911,66.74,95,100,2.13
382,Vila Franca Do Campo,PT,2022-11-12 21:01:32,37.7167,-25.4333,61.21,73,94,10.98
383,Rabat,MA,2022-11-12 21:01:33,33.9911,-6.8401,53.67,100,2,3.44
384,Sturgeon Bay,US,2022-11-12 21:01:33,44.8342,-87.377,34.16,60,100,10.36
385,Turukhansk,RU,2022-11-12 21:01:34,65.8167,87.9833,-22.85,96,8,6.24
386,Primorsko-Akhtarsk,RU,2022-11-12 21:01:35,46.0497,38.1747,48.04,88,12,11.18
387,Pouembout,NC,2022-11-12 21:01:35,-21.1333,164.9,76.46,78,39,9.8
388,Zyryanka,RU,2022-11-12 21:01:36,65.75,150.85,-24.88,100,60,6.11
389,Karpathos,GR,2022-11-12 21:01:36,35.507,27.2132,62.56,72,12,3.44
390,Oistins,BB,2022-11-12 21:01:36,13.0667,-59.5333,80.71,78,81,8.12
391,Airai,TL,2022-11-12 21:01:37,-8.9266,125.4092,61.72,92,71,1.79
392,Linxi,CN,2022-11-12 21:01:37,39.7,118.4333,34.29,56,30,4.81
393,Morgan Hill,US,2022-11-12 20:57:47,37.1305,-121.6544,62.35,45,0,13.8
394,Asau,RO,2022-11-12 21:01:38,46.4333,26.4,38.32,71,97,4.25
395,Blagaj,BA,2022-11-12 21:01:39,43.2575,17.8886,50.43,68,81,6.22
396,Drayton Valley,CA,2022-11-12 21:01:39,53.2168,-114.9854,32.34,98,100,3.36
397,Pangnirtung,CA,2022-11-12 21:01:39,66.1451,-65.7125,-5.03,87,47,6.17
398,Boysun,UZ,2022-11-12 21:01:40,38.2061,67.1986,42.31,53,92,4.43
399,Darfo,IT,2022-11-12 21:01:40,45.8779,10.1812,60.94,71,99,3.94
400,Mount Darwin,ZW,2022-11-12 21:01:41,-16.7725,31.5838,75.13,58,86,2.98
401,Gallup,US,2022-11-12 21:01:41,35.5281,-108.7426,52.56,30,0,8.05
402,Kurchum,KZ,2022-11-12 21:01:42,48.5722,83.6542,34.25,76,100,8.14
403,Ibra,OM,2022-11-12 20:58:17,22.6906,58.5334,69.96,55,0,2.28
404,Saint-Georges,GD,2022-11-12 21:01:42,12.0564,-61.7485,78.8,84,99,8.03
405,Cross Lanes,US,2022-11-12 21:01:43,38.4204,-81.7907,41.9,84,100,6.91
406,Lake City,US,2022-11-12 21:01:43,30.1897,-82.6393,80.78,50,40,12.66
407,Sabaudia,IT,2022-11-12 21:01:44,41.3003,13.0282,59.47,62,3,5.19
408,Mehamn,NO,2022-11-12 21:01:44,71.0357,27.8492,39.11,87,20,9.22
409,Oranjemund,NA,2022-11-12 21:01:45,-28.55,16.4333,59.77,91,0,3.15
410,Gat,IL,2022-11-12 21:01:45,31.61,34.7642,71.4,41,0,3.94
411,Skjervoy,NO,2022-11-12 21:02:46,70.0311,20.9714,39.2,73,97,4.32
412,Hayden,US,2022-11-12 20:59:00,47.766,-116.7866,37.2,62,14,4.0
413,Sao Joao Da Barra,BR,2022-11-12 21:02:47,-21.6403,-41.0511,74.44,90,35,18.37
414,Kos,GR,2022-11-12 21:02:47,36.8933,27.2889,67.44,60,0,1.3
415,Manta,EC,2022-11-12 20:59:31,-0.95,-80.7333,76.78,69,75,10.36
416,Tikrit,IQ,2022-11-12 21:02:48,34.6071,43.6782,67.26,35,5,8.86
417,Kavieng,PG,2022-11-12 21:02:48,-2.5744,150.7967,82.71,76,100,11.83
418,Ust-Kulom,RU,2022-11-12 21:02:49,61.6864,53.6902,35.46,99,100,4.38
419,Zapolyarnyy,RU,2022-11-12 21:02:49,69.4154,30.8136,34.88,97,100,14.7
420,Teramo,IT,2022-11-12 21:02:49,42.65,13.6833,56.01,77,2,2.98
421,Almaznyy,RU,2022-11-12 21:02:50,48.0448,40.045,42.69,82,0,18.12
422,Kahului,US,2022-11-12 21:02:50,20.8947,-156.47,80.96,85,47,5.01
423,Buritis,BR,2022-11-12 21:02:51,-15.6178,-46.4233,73.8,85,93,0.56
424,Fairbanks,US,2022-11-12 21:00:07,64.8378,-147.7164,20.08,90,95,4.45
425,Sines,PT,2022-11-12 21:00:08,37.9562,-8.8698,61.29,83,14,3.06
426,Hualmay,PE,2022-11-12 21:02:51,-11.0964,-77.6139,67.71,74,48,9.82
427,Coihaique,CL,2022-11-12 21:02:52,-45.5752,-72.0662,57.83,81,74,6.6
428,Hammerfest,NO,2022-11-12 21:02:52,70.6634,23.6821,36.05,100,75,3.44
429,Yar-Sale,RU,2022-11-12 21:02:53,66.8333,70.8333,-4.32,99,63,9.1
430,Podyuga,RU,2022-11-12 21:02:53,61.095,40.8647,41.88,92,100,12.53
431,Kruisfontein,ZA,2022-11-12 21:02:54,-34.0033,24.7314,61.88,65,17,10.78
432,Vidim,RU,2022-11-12 21:02:54,56.4088,103.1106,25.81,95,99,7.45
433,Luangwa,ZM,2022-11-12 21:02:54,-15.6167,30.4167,79.57,63,98,0.58
434,Porbandar,IN,2022-11-12 21:02:55,21.6422,69.6093,77.95,44,2,9.42
435,Karpogory,RU,2022-11-12 21:02:55,64.0019,44.4451,33.33,98,100,6.8
436,Faya,SA,2022-11-12 21:02:56,18.3851,42.4509,57.72,75,12,1.68
437,Aviles,ES,2022-11-12 21:02:56,43.5547,-5.9248,62.19,77,20,4.61
438,Loa Janan,ID,2022-11-12 21:02:56,-0.583,117.095,72.97,99,99,2.08
439,Lazurne,UA,2022-11-12 21:02:57,46.084,32.5295,50.83,79,11,8.21
440,Laukaa,RU,2022-11-12 21:02:57,58.7372,29.8453,46.89,73,13,15.32
441,Noumea,NC,2022-11-12 21:02:58,-22.2763,166.4572,78.78,99,98,14.34
442,San Policarpo,PH,2022-11-12 21:02:58,12.1791,125.5072,80.65,83,87,8.5
443,Ajdabiya,LY,2022-11-12 21:02:59,30.7554,20.2263,63.48,62,0,3.4
444,Kijang,KR,2022-11-12 21:02:59,35.2442,129.2139,69.53,91,100,13.98
445,Sarakhs,IR,2022-11-12 21:03:00,36.5449,61.1577,49.33,34,98,3.91
446,Seeboden,AT,2022-11-12 21:03:00,46.8219,13.495,50.52,68,97,2.44
447,Shenzhen,CN,2022-11-12 21:01:39,22.5455,114.0683,76.98,94,11,3.2
448,Mayor Pablo Lagerenza,PY,2022-11-12 21:03:01,-19.9309,-60.7718,96.78,31,100,15.73
449,Bhimunipatnam,IN,2022-11-12 21:03:01,17.8833,83.4333,76.51,73,11,7.61
450,Atherton,GB,2022-11-12 21:03:02,53.5237,-2.4935,57.34,89,2,1.99
451,Qarayeri,AZ,2022-11-12 21:03:02,40.7886,46.3066,43.68,87,40,4.61
452,Abu Kamal,SY,2022-11-12 21:03:03,34.4506,40.9171,64.76,48,0,6.46
453,Eirunepe,BR,2022-11-12 21:03:03,-6.6603,-69.8736,85.51,60,96,2.55
454,Llanes,ES,2022-11-12 21:03:04,43.4198,-4.7549,64.89,67,0,7.99
455,Seybaplaya,MX,2022-11-12 21:03:04,19.65,-90.6667,83.66,63,0,11.25
456,Puerto Leguizamo,CO,2022-11-12 21:03:04,-0.1934,-74.7819,87.04,59,79,3.13
457,Shadegan,IR,2022-11-12 21:03:05,30.6497,48.6647,73.87,55,55,4.18
458,Itoman,JP,2022-11-12 21:04:06,26.1247,127.6694,78.82,96,40,13.8
459,Fortuna,US,2022-11-12 21:04:06,40.5982,-124.1573,53.94,93,100,17.27
460,Abalak,RU,2022-11-12 21:04:06,58.1286,68.5944,27.32,93,100,2.82
461,Celestun,MX,2022-11-12 21:04:07,20.8667,-90.4,81.72,66,0,9.55
462,Panaba,MX,2022-11-12 21:04:08,21.2833,-88.2667,88.0,45,3,12.73
463,Ha Giang,VN,2022-11-12 21:00:26,22.8333,104.9833,70.47,92,77,1.16
464,Manzanillo,CU,2022-11-12 21:04:08,20.3433,-77.1167,82.65,66,100,2.86
465,Kloulklubed,PW,2022-11-12 21:04:09,7.0419,134.2556,77.5,75,100,14.52
466,Fereydun Kenar,IR,2022-11-12 21:04:09,36.6864,52.5225,60.62,67,100,4.25
467,Churapcha,RU,2022-11-12 21:04:09,62.0025,132.4325,4.21,96,100,12.46
468,Fomboni,KM,2022-11-12 21:04:10,-12.28,43.7425,77.99,74,0,6.49
469,Saint-Augustin,CA,2022-11-12 21:04:10,51.226,-58.6502,26.38,88,100,21.03
470,Shemgang,BT,2022-11-12 21:04:11,27.2169,90.6579,43.25,96,42,4.61
471,Tommot,RU,2022-11-12 21:04:11,58.9564,126.2925,20.79,67,100,13.49
472,Khovu-Aksy,RU,2022-11-12 21:04:12,51.1333,93.6,12.27,90,100,4.5
473,Methven,NZ,2022-11-12 21:04:12,-43.6333,171.65,63.01,66,55,1.99
474,Sao Filipe,CV,2022-11-12 21:04:12,14.8961,-24.4956,76.95,72,5,9.86
475,Samarai,PG,2022-11-12 21:04:13,-10.6167,150.6667,81.18,77,100,13.58
476,Quzhou,CN,2022-11-12 21:00:37,28.9594,118.8686,70.63,81,83,5.23
477,Trapani,IT,2022-11-12 21:04:14,37.8333,12.6667,60.28,66,100,9.78
478,Kushuhum,UA,2022-11-12 21:04:14,47.7144,35.2092,45.73,73,5,11.52
479,Taksimo,RU,2022-11-12 21:04:14,56.3444,114.8794,3.15,89,92,1.36
480,Bandundu,CD,2022-11-12 21:04:15,-3.3167,17.3667,73.67,88,84,3.06
481,Yulara,AU,2022-11-12 21:04:15,-25.2406,130.9889,67.95,22,0,13.35
482,Kayseri,TR,2022-11-12 21:00:20,38.737,35.4968,35.62,75,0,6.91
483,Kokopo,PG,2022-11-12 21:04:16,-4.352,152.2633,78.89,80,100,2.21
484,Washougal,US,2022-11-12 21:04:16,45.5826,-122.3534,53.85,57,0,11.5
485,Vestmannaeyjar,IS,2022-11-12 21:04:17,63.4427,-20.2734,45.34,81,100,19.66
486,Coquimbo,CL,2022-11-12 21:04:17,-29.9533,-71.3436,64.13,72,75,10.36
487,Los Llanos De Aridane,ES,2022-11-12 21:01:26,28.6585,-17.9182,69.55,83,75,5.75
488,Broken Hill,AU,2022-11-12 21:04:18,-31.95,141.4333,70.9,73,87,14.14
489,Maua,BR,2022-11-12 21:04:18,-23.6678,-46.4614,71.44,85,73,8.77
490,General Roca,AR,2022-11-12 21:04:19,-39.0333,-67.5833,71.49,39,100,8.5
491,Wewak,PG,2022-11-12 21:04:19,-3.5534,143.6268,77.72,88,100,2.75
492,Petropavlovsk-Kamchatskiy,RU,2022-11-12 21:03:38,53.0452,158.6483,7.39,66,0,8.95
493,Srednekolymsk,RU,2022-11-12 21:04:20,67.45,153.6833,-20.56,99,88,8.9
494,Killybegs,IE,2022-11-12 21:04:21,54.6333,-8.45,54.93,85,100,18.37
495,Namibe,AO,2022-11-12 21:04:21,-15.1961,12.1522,65.1,75,50,11.05
496,Bonfim,BR,2022-11-12 21:04:22,3.0833,-59.95,86.11,66,94,5.23
497,Qasigiannguit,GL,2022-11-12 21:04:22,68.8193,-51.1922,26.85,78,70,4.9
498,Terney,RU,2022-11-12 21:04:23,45.0503,136.6092,35.56,94,100,12.84
499,Harper,LR,2022-11-12 21:04:23,4.375,-7.7169,78.24,86,49,7.67
500,Tura,IN,2022-11-12 21:04:24,25.5198,90.2201,61.59,72,0,3.42
501,Tocopilla,CL,2022-11-12 21:03:02,-22.092,-70.1979,67.44,62,21,7.9
502,Gizo,SB,2022-11-12 21:04:25,-8.103,156.8419,82.18,76,100,7.92
503,Iracoubo,GF,2022-11-12 21:04:25,5.4802,-53.2011,79.83,82,100,7.29
504,Sicamous,CA,2022-11-12 21:00:05,50.8331,-118.9856,34.2,73,19,2.75
505,Port Hawkesbury,CA,2022-11-12 21:05:26,45.6169,-61.3485,65.91,96,100,15.99
506,Progreso,MX,2022-11-12 21:03:53,21.2833,-89.6667,88.11,62,0,10.07
507,Dryden,CA,2022-11-12 21:03:22,49.7833,-92.7503,19.69,73,100,6.91
508,Zima,RU,2022-11-12 21:05:27,53.9202,102.0442,22.86,66,93,4.14
509,Galatone,IT,2022-11-12 21:05:28,40.1429,18.0704,53.38,88,100,16.11
510,Boralday,KZ,2022-11-12 21:05:28,43.3578,76.8594,26.46,100,100,2.24
511,Zvishavane,ZW,2022-11-12 21:05:28,-20.3267,30.0665,69.13,82,84,1.41
512,El Bagre,CO,2022-11-12 21:05:29,7.5927,-74.8086,79.66,95,100,3.22
513,Koygorodok,RU,2022-11-12 21:05:29,60.445,50.9968,39.31,99,100,4.52
514,Sobolevo,RU,2022-11-12 21:05:30,54.4299,31.8996,49.21,88,57,16.42
515,Lure,FR,2022-11-12 21:05:30,47.75,6.5,45.05,93,100,4.61
516,Darlowo,PL,2022-11-12 21:05:30,54.421,16.4107,55.09,90,100,5.1
517,Marakkanam,IN,2022-11-12 21:05:31,12.2,79.95,77.4,86,97,4.88
518,Panguna,PG,2022-11-12 21:05:31,-6.3164,155.4848,72.21,89,100,2.21
519,Kendari,ID,2022-11-12 21:05:32,-3.945,122.4989,74.44,96,100,3.6
520,Buraydah,SA,2022-11-12 21:02:28,26.326,43.975,66.36,50,1,9.42
521,Mustafakemalpasa,TR,2022-11-12 21:05:33,40.0353,28.4117,51.13,83,2,1.54
522,Ulladulla,AU,2022-11-12 21:05:33,-35.35,150.4667,63.5,93,99,5.61
523,Ixtapa,MX,2022-11-12 21:05:34,20.7,-105.2,82.22,61,0,11.5
524,Arzgir,RU,2022-11-12 21:05:34,45.3728,44.2206,44.51,74,52,14.25
525,Kaliua,TZ,2022-11-12 21:05:35,-5.0606,31.7936,64.24,92,100,3.71
526,Eureka,US,2022-11-12 21:00:37,40.8021,-124.1637,53.58,93,99,4.0
527,Gorontalo,ID,2022-11-12 21:05:36,0.5412,123.0595,75.07,95,100,3.89
528,Port Augusta,AU,2022-11-12 21:05:36,-32.5,137.7667,63.97,69,69,7.29
529,Leshukonskoye,RU,2022-11-12 21:05:36,64.8989,45.7622,32.56,99,100,3.74
530,Kirovskiy,RU,2022-11-12 21:05:37,45.0917,133.5136,26.17,95,100,9.6
531,Sinnamary,GF,2022-11-12 21:05:38,5.3833,-52.95,80.1,81,100,7.54
532,Motygino,RU,2022-11-12 21:05:38,58.1831,94.7592,28.02,93,100,8.21
533,Kinablangan,PH,2022-11-12 21:05:38,7.6947,126.5503,78.08,86,100,3.27
534,Ishim,RU,2022-11-12 21:05:39,56.1128,69.4902,32.99,100,100,7.61
535,Bedesa,ET,2022-11-12 21:05:39,8.9,40.7833,62.55,80,85,4.32
536,Mackay,AU,2022-11-12 21:05:40,-21.15,149.2,75.69,61,0,9.06
537,Khilok,RU,2022-11-12 21:05:40,51.3674,110.4676,12.83,91,57,3.15
538,Sitka,US,2022-11-12 21:03:01,57.0531,-135.33,44.49,76,100,17.27
539,Zambezi,ZM,2022-11-12 21:05:41,-13.5432,23.1047,66.38,92,100,5.35
540,Nouadhibou,MR,2022-11-12 21:05:41,20.931,-17.0347,69.64,82,7,17.16
541,Sheopur,IN,2022-11-12 21:05:41,25.6667,76.7,66.15,46,3,2.37
542,Nanakuli,US,2022-11-12 21:05:42,21.3906,-158.1547,78.75,64,100,9.22
543,Ishigaki,JP,2022-11-12 21:05:42,24.3448,124.1572,78.44,87,0,0.92
544,Sabang,ID,2022-11-12 21:05:43,5.8933,95.3214,77.11,87,100,7.18
545,Hovd,MN,2022-11-12 21:05:43,48.0056,91.6419,22.6,47,93,7.74
546,Mayo,US,2022-11-12 21:05:44,38.8876,-76.5119,72.09,68,40,5.75
547,Ternova,UA,2022-11-12 21:05:44,50.1849,36.6757,45.59,88,19,17.9
548,Whitianga,NZ,2022-11-12 21:05:44,-36.8333,175.7,66.18,66,30,6.8
549,Surt,LY,2022-11-12 21:05:45,31.2089,16.5887,67.93,63,0,5.48
550,Quelimane,MZ,2022-11-12 21:05:45,-17.8786,36.8883,75.96,90,31,3.98
551,Saint Albans,GB,2022-11-12 21:04:35,51.75,-0.3333,53.02,96,68,9.22
552,Taoudenni,ML,2022-11-12 21:06:46,22.6783,-3.9836,78.46,15,0,12.62
553,Wajir,KE,2022-11-12 21:06:46,1.7471,40.0573,79.47,64,18,14.54
554,Auki,SB,2022-11-12 21:06:47,-8.7676,160.7034,80.38,81,50,2.75
555,Sabancuy,MX,2022-11-12 21:06:47,18.9667,-91.1833,82.81,66,6,9.35
556,Bairnsdale,AU,2022-11-12 21:06:47,-37.8333,147.6167,61.05,97,100,4.0
557,Aguada De Pasajeros,CU,2022-11-12 21:06:48,22.385,-80.8508,84.76,64,39,0.69
558,Tesistan,MX,2022-11-12 21:06:48,20.7833,-103.4833,83.44,26,0,2.98
559,Sorland,NO,2022-11-12 21:06:49,67.667,12.6934,44.46,74,65,9.84
560,Assare,BR,2022-11-12 21:06:49,-6.8744,-39.875,84.38,43,41,6.02
561,Alekseyevsk,RU,2022-11-12 21:06:49,57.8406,108.3492,25.39,92,100,11.32
562,Darhan,MN,2022-11-12 21:06:50,49.4867,105.9228,19.94,62,0,4.79
563,Meiringen,CH,2022-11-12 21:06:50,46.7268,8.184,44.38,44,88,4.0
564,Sarka Ghat,IN,2022-11-12 21:06:51,31.7,76.7333,47.77,34,2,4.81
565,Obo,CF,2022-11-12 21:06:51,5.3998,26.4869,67.68,82,99,2.98
566,Cabo San Lucas,MX,2022-11-12 21:03:16,22.8909,-109.9124,84.61,57,20,5.75
567,Luz,BR,2022-11-12 21:06:52,-19.8014,-45.6856,76.39,61,82,7.9
568,Rudiskes,LT,2022-11-12 21:06:52,54.5167,24.8333,52.09,90,99,7.58
569,Hun,LY,2022-11-12 21:06:52,29.1268,15.9477,62.74,53,0,3.51
570,Roald,NO,2022-11-12 21:06:53,62.5833,6.1333,54.75,93,40,3.44
571,San Cristobal,VE,2022-11-12 21:06:53,7.7669,-72.225,73.58,93,100,0.94
572,Lieksa,FI,2022-11-12 21:06:54,63.3167,30.0167,39.56,79,47,25.03
